Balloon ID	Bus ID	Current Exposure	Currency	Last Updated	LOB
36090B1 01	21372807	20433333	ARS	21/10/2022	B
36090B1 01	21372986	21740000	ARS	21/10/2022	B
36090B1 01	22208947	18813333	ARS	21/10/2022	B
36090B1 01	22785839	18453333	ARS	21/10/2022	B
36090B1 01	23047392	18306666	ARS	21/10/2022	B
36090B1 01	23863483	18753333	ARS	21/10/2022	B
36090B1 01	23873194	19493333	ARS	21/10/2022	B
36090B1 01	40435330	19306666	ARS	21/10/2022	B
36090B1 01	9725308	16833333	ARS	21/10/2022	B
36090B1 01	14304697	16253333	ARS	21/10/2022	B
36090B1 01	15957221	17160000	ARS	21/10/2022	B
36090B1 01	16208450	17386666	ARS	21/10/2022	B
36090B1 01	16260962	17146666	ARS	21/10/2022	B
36090B1 01	19147695	17953333	ARS	21/10/2022	B
36090B1 01	21372840	18073333	ARS	21/10/2022	B
36090B1 01	21373001	16440000	ARS	21/10/2022	B
36090B1 01	21912911	16720000	ARS	21/10/2022	B
36090B1 01	22409654	18000000	ARS	21/10/2022	B
36090B1 01	22963770	16300000	ARS	21/10/2022	B
36090B1 01	23407567	16686666	ARS	21/10/2022	B
36090B1 01	33822237	18206666	ARS	21/10/2022	B
36090B1 01	90123990	17413333	ARS	21/10/2022	B
36090B1 01	4143700	15893333	ARS	21/10/2022	B
36090B1 01	9940659	14266666	ARS	21/10/2022	B
36090B1 01	16836233	14966666	ARS	21/10/2022	B
36090B1 01	17449690	14120000	ARS	21/10/2022	B
36090B1 01	17449707	14326666	ARS	21/10/2022	B
36090B1 01	20052756	14733333	ARS	21/10/2022	B
36090B1 01	21372767	15680000	ARS	21/10/2022	B
36090B1 01	21373274	15306666	ARS	21/10/2022	B
36090B1 01	21373336	15160000	ARS	21/10/2022	B
36090B1 01	22306437	14960000	ARS	21/10/2022	B
36090B1 01	23406832	15620000	ARS	21/10/2022	B
36090B1 01	23810997	14333333	ARS	21/10/2022	B
36090B1 01	34604491	14840000	ARS	21/10/2022	B
36090B1 01	1178003	13920000	ARS	21/10/2022	B
36090B1 01	1392774	12746666	ARS	21/10/2022	B
36090B1 01	1528129	13593333	ARS	21/10/2022	B
36090B1 01	2274609	13593333	ARS	21/10/2022	B
36090B1 01	2323179	13646666	ARS	21/10/2022	B
36090B1 01	11518708	13440000	ARS	21/10/2022	B
36090B1 01	16428989	13326666	ARS	21/10/2022	B
36090B1 01	16594800	13673333	ARS	21/10/2022	B
36090B1 01	16701170	13886666	ARS	21/10/2022	B
36090B1 01	17818748	13326666	ARS	21/10/2022	B
36090B1 01	21372965	14106666	ARS	21/10/2022	B
36090B1 01	22124521	13153333	ARS	21/10/2022	B
36090B1 01	83307874	13780000	ARS	21/10/2022	B
36090B1 01	2303664	12653333	ARS	21/10/2022	B
36090B1 01	4034449	10560000	ARS	21/10/2022	B
36090B1 01	10054974	10546666	ARS	21/10/2022	B
36090B1 01	16790847	10620000	ARS	21/10/2022	B
36090B1 01	17564153	11100000	ARS	21/10/2022	B
36090B1 01	20865701	11493333	ARS	21/10/2022	B
36090B1 01	21372796	10973333	ARS	21/10/2022	B
36090B1 01	21898858	10606666	ARS	21/10/2022	B
36090B1 01	22656681	10460000	ARS	21/10/2022	B
36090B1 01	22724522	11700000	ARS	21/10/2022	B
36090B1 01	22724552	11920000	ARS	21/10/2022	B
36090B1 01	22724614	10566666	ARS	21/10/2022	B
36090B1 01	23048891	10926666	ARS	21/10/2022	B
36090B1 01	23406917	11406666	ARS	21/10/2022	B
36090B1 01	23407420	12433333	ARS	21/10/2022	B
36090B1 01	23407587	10846666	ARS	21/10/2022	B
36090B1 01	44871532	10346666	ARS	21/10/2022	B
36090B1 01	5837567	8326666	ARS	21/10/2022	B
36090B1 01	10635850	8293333	ARS	21/10/2022	B
36090B1 01	17627264	8913333	ARS	21/10/2022	B
36090B1 01	19466729	8326666	ARS	21/10/2022	B
36090B1 01	20383692	9800000	ARS	21/10/2022	B
36090B1 01	20984960	8540000	ARS	21/10/2022	B
36090B1 01	21373266	9380000	ARS	21/10/2022	B
36090B1 01	21373328	8306666	ARS	21/10/2022	B
36090B1 01	22409697	8880000	ARS	21/10/2022	B
36090B1 01	23126846	8246666	ARS	21/10/2022	B
36090B1 01	23407384	9000000	ARS	21/10/2022	B
36090B1 01	23807295	10193333	ARS	21/10/2022	B
36090B1 01	24049398	8880000	ARS	21/10/2022	B
36090B1 01	48890486	8700000	ARS	21/10/2022	B
36090B1 01	80483088	8726666	ARS	21/10/2022	B
36090B1 01	1809017	8226666	ARS	21/10/2022	B
36090B1 01	8992701	7653333	ARS	21/10/2022	B
36090B1 01	13679115	7100000	ARS	21/10/2022	B
36090B1 01	16376374	7446666	ARS	21/10/2022	B
36090B1 01	16470861	7300000	ARS	21/10/2022	B
36090B1 01	16824875	7100000	ARS	21/10/2022	B
36090B1 01	17145884	8033333	ARS	21/10/2022	B
36090B1 01	20365953	7386666	ARS	21/10/2022	B
36090B1 01	21372776	7426666	ARS	21/10/2022	B
36090B1 01	21372987	6873333	ARS	21/10/2022	B
36090B1 01	21597105	6933333	ARS	21/10/2022	B
36090B1 01	21845128	7346666	ARS	21/10/2022	B
36090B1 01	22724538	7120000	ARS	21/10/2022	B
36090B1 01	22725085	7020000	ARS	21/10/2022	B
36090B1 01	22945616	6980000	ARS	21/10/2022	B
36090B1 01	23407632	7100000	ARS	21/10/2022	B
36090B1 01	7220370	5540000	ARS	21/10/2022	B
36090B1 01	15711988	5046666	ARS	21/10/2022	B
36090B1 01	15732473	5973333	ARS	21/10/2022	B
36090B1 01	16114653	5646666	ARS	21/10/2022	B
36090B1 01	16665355	5220000	ARS	21/10/2022	B
36090B1 01	17628121	5000000	ARS	21/10/2022	B
36090B1 01	18610594	5840000	ARS	21/10/2022	B
36090B1 01	19696649	5473333	ARS	21/10/2022	B
36090B1 01	21372837	6560000	ARS	21/10/2022	B
36090B1 01	21372953	5713333	ARS	21/10/2022	B
36090B1 01	21373294	5306666	ARS	21/10/2022	B
36090B1 01	22096466	5380000	ARS	21/10/2022	B
36090B1 01	22585205	5333333	ARS	21/10/2022	B
36090B1 01	22725347	5620000	ARS	21/10/2022	B
36090B1 01	23407465	5793333	ARS	21/10/2022	B
36090B1 01	4171442	4753333	ARS	21/10/2022	B
36090B1 01	7131481	5000000	ARS	21/10/2022	B
36090B1 01	8950443	4246666	ARS	21/10/2022	B
36090B1 01	8964156	4053333	ARS	21/10/2022	B
36090B1 01	13675341	4660000	ARS	21/10/2022	B
36090B1 01	14431460	4313333	ARS	21/10/2022	B
36090B1 01	17199633	4773333	ARS	21/10/2022	B
36090B1 01	17627740	4680000	ARS	21/10/2022	B
36090B1 01	18836581	4353333	ARS	21/10/2022	B
36090B1 01	20912942	4320000	ARS	21/10/2022	B
36090B1 01	23002010	4700000	ARS	21/10/2022	B
36090B1 01	23155253	4113333	ARS	21/10/2022	B
36090B1 01	23407444	4820000	ARS	21/10/2022	B
36090B1 01	23407532	3933333	ARS	21/10/2022	B
36090B1 01	48241437	4486666	ARS	21/10/2022	B
36090B1 01	72979195	4586666	ARS	21/10/2022	B
36162B1 01	1232942	1984500000	ZAR	21/10/2022	B
36162B1 01	11332261	302400000	ZAR	21/10/2022	B
36162B1 01	16775714	180100000	ZAR	21/10/2022	B
36162B1 01	19670242	78500000	ZAR	21/10/2022	B
36162B1 01	21310574	443850000	ZAR	21/10/2022	B
36162B1 01	21372423	45450000	ZAR	21/10/2022	B
36162B1 01	21467712	115850000	ZAR	21/10/2022	B
36162B1 01	21655983	56150000	ZAR	21/10/2022	B
36162B1 01	22241647	43700000	ZAR	21/10/2022	B
36162B1 01	22707837	119250000	ZAR	21/10/2022	B
36162B1 01	23259445	83400000	ZAR	21/10/2022	B
36162B1 01	24013949	659000000	ZAR	21/10/2022	B
36162B1 01	14265652	16450000	ZAR	21/10/2022	B
36162B1 01	16724721	14100000	ZAR	21/10/2022	B
36162B1 01	16802231	17950000	ZAR	21/10/2022	B
36162B1 01	19786554	16350000	ZAR	21/10/2022	B
36162B1 01	21121332	16400000	ZAR	21/10/2022	B
36162B1 01	21310099	15100000	ZAR	21/10/2022	B
36162B1 01	21310542	20050000	ZAR	21/10/2022	B
36162B1 01	21310545	16400000	ZAR	21/10/2022	B
36162B1 01	21311110	14600000	ZAR	21/10/2022	B
36162B1 01	21486659	15600000	ZAR	21/10/2022	B
36162B1 01	22548242	17850000	ZAR	21/10/2022	B
36162B1 01	22707088	24850000	ZAR	21/10/2022	B
36162B1 01	23313567	20350000	ZAR	21/10/2022	B
36162B1 01	36386300	20250000	ZAR	21/10/2022	B
36162B1 01	38484409	26600000	ZAR	21/10/2022	B
36162B1 01	46002651	23350000	ZAR	21/10/2022	B
36162B1 01	10774134	10050000	ZAR	21/10/2022	B
36162B1 01	21135216	10400000	ZAR	21/10/2022	B
36162B1 01	21326029	10250000	ZAR	21/10/2022	B
36162B1 01	21713035	7150000	ZAR	21/10/2022	B
36162B1 01	21959119	9600000	ZAR	21/10/2022	B
36162B1 01	22063041	9350000	ZAR	21/10/2022	B
36162B1 01	22241568	6750000	ZAR	21/10/2022	B
36162B1 01	22705913	6600000	ZAR	21/10/2022	B
36162B1 01	22706580	7700000	ZAR	21/10/2022	B
36162B1 01	22706849	14100000	ZAR	21/10/2022	B
36162B1 01	22707256	8200000	ZAR	21/10/2022	B
36162B1 01	22707587	7100000	ZAR	21/10/2022	B
36162B1 01	22707690	8600000	ZAR	21/10/2022	B
36162B1 01	22708687	7500000	ZAR	21/10/2022	B
36162B1 01	22710256	10650000	ZAR	21/10/2022	B
36162B1 01	22710863	7250000	ZAR	21/10/2022	B
36162B1 01	22717755	5600000	ZAR	21/10/2022	B
36162B1 01	20627721	4200000	ZAR	21/10/2022	B
36162B1 01	20641996	4650000	ZAR	21/10/2022	B
36162B1 01	21310079	5100000	ZAR	21/10/2022	B
36162B1 01	21310141	3850000	ZAR	21/10/2022	B
36162B1 01	21660713	3900000	ZAR	21/10/2022	B
36162B1 01	21662069	5400000	ZAR	21/10/2022	B
36162B1 01	21780977	4250000	ZAR	21/10/2022	B
36162B1 01	21918729	4650000	ZAR	21/10/2022	B
36162B1 01	22540831	3850000	ZAR	21/10/2022	B
36162B1 01	22706296	4200000	ZAR	21/10/2022	B
36162B1 01	22708136	3900000	ZAR	21/10/2022	B
36162B1 01	22708183	4350000	ZAR	21/10/2022	B
36162B1 01	22715371	3900000	ZAR	21/10/2022	B
36162B1 01	23236873	5150000	ZAR	21/10/2022	B
36162B1 01	61034559	4800000	ZAR	21/10/2022	B
36162B1 01	79494613	3950000	ZAR	21/10/2022	B
36162B1 01	18078142	1250000	ZAR	21/10/2022	B
36162B1 01	20389652	3050000	ZAR	21/10/2022	B
36162B1 01	21310619	3500000	ZAR	21/10/2022	B
36162B1 01	21311041	2650000	ZAR	21/10/2022	B
36162B1 01	21550058	1300000	ZAR	21/10/2022	B
36162B1 01	21656023	3200000	ZAR	21/10/2022	B
36162B1 01	21659280	3150000	ZAR	21/10/2022	B
36162B1 01	21811346	1700000	ZAR	21/10/2022	B
36162B1 01	21937046	3050000	ZAR	21/10/2022	B
36162B1 01	22307639	3450000	ZAR	21/10/2022	B
36162B1 01	22497304	2600000	ZAR	21/10/2022	B
36162B1 01	22706383	3700000	ZAR	21/10/2022	B
36162B1 01	22706595	2750000	ZAR	21/10/2022	B
36162B1 01	22707352	1150000	ZAR	21/10/2022	B
36162B1 01	22707634	2850000	ZAR	21/10/2022	B
36162B1 01	22715679	1400000	ZAR	21/10/2022	B
36162B1 01	22929712	1050000	ZAR	21/10/2022	B
36162B1 01	55417653	3450000	ZAR	21/10/2022	B
36162B1 01	84497013	2300000	ZAR	21/10/2022	B
36207C1 01	748146	736666	EUR	21/10/2022	C
36207C1 01	3844136	886666	EUR	21/10/2022	C
36207C1 01	4772225	736666	EUR	21/10/2022	C
36207C1 01	16826376	886666	EUR	21/10/2022	C
36162B1 01	18448823	450000	ZAR	21/10/2022	B
36162B1 01	20393190	950000	ZAR	21/10/2022	B
36162B1 01	21656255	200000	ZAR	21/10/2022	B
36162B1 01	22706268	600000	ZAR	21/10/2022	B
36162B1 01	22709087	400000	ZAR	21/10/2022	B
36162B1 01	22710404	150000	ZAR	21/10/2022	B
36162B1 01	23420442	350000	ZAR	21/10/2022	B
36207C1 01	23905149	1486666	EUR	21/10/2022	C
36207C1 01	92698305	1786666	EUR	21/10/2022	C
36207C1 01	771827	210000	EUR	21/10/2022	C
36207C1 01	4038761	286666	EUR	21/10/2022	C
36207C1 01	8227739	286666	EUR	21/10/2022	C
36207C1 01	9672002	436666	EUR	21/10/2022	C
36207C1 01	9806958	66666	EUR	21/10/2022	C
36207C1 01	10620592	286666	EUR	21/10/2022	C
36207C1 01	10774497	70000	EUR	21/10/2022	C
36207C1 01	11475027	66666	EUR	21/10/2022	C
36207C1 01	14268185	286666	EUR	21/10/2022	C
36207C1 01	20299249	286666	EUR	21/10/2022	C
36207C1 01	20579313	286666	EUR	21/10/2022	C
36207C1 01	10080387	46666	EUR	21/10/2022	C
36207C1 01	10099203	46666	EUR	21/10/2022	C
36207C1 01	10338757	50000	EUR	21/10/2022	C
36207C1 01	10625755	50000	EUR	21/10/2022	C
36207C1 01	11480704	53333	EUR	21/10/2022	C
36207C1 01	11586988	36666	EUR	21/10/2022	C
36207C1 01	13015698	50000	EUR	21/10/2022	C
36207C1 01	16364545	46666	EUR	21/10/2022	C
36207C1 01	16828667	46666	EUR	21/10/2022	C
36207C1 01	16973249	66666	EUR	21/10/2022	C
36207C1 01	17351060	63333	EUR	21/10/2022	C
36207C1 01	17448893	46666	EUR	21/10/2022	C
36207C1 01	18012368	40000	EUR	21/10/2022	C
36207C1 01	19781864	53333	EUR	21/10/2022	C
36207C1 01	19853877	53333	EUR	21/10/2022	C
36207C1 01	58663470	40000	EUR	21/10/2022	C
36207C1 01	3993207	36666	EUR	21/10/2022	C
36207C1 01	9017590	26666	EUR	21/10/2022	C
36207C1 01	9033225	33333	EUR	21/10/2022	C
36207C1 01	11261812	26666	EUR	21/10/2022	C
36207C1 01	11449283	30000	EUR	21/10/2022	C
36207C1 01	11466714	26666	EUR	21/10/2022	C
36207C1 01	11587359	36666	EUR	21/10/2022	C
36207C1 01	11589229	26666	EUR	21/10/2022	C
36207C1 01	16065693	30000	EUR	21/10/2022	C
36207C1 01	16657021	26666	EUR	21/10/2022	C
36207C1 01	16672480	26666	EUR	21/10/2022	C
36207C1 01	17266623	26666	EUR	21/10/2022	C
36207C1 01	17411054	30000	EUR	21/10/2022	C
36207C1 01	17438056	36666	EUR	21/10/2022	C
36207C1 01	30458671	26666	EUR	21/10/2022	C
36207C1 01	97111655	26666	EUR	21/10/2022	C
36207C1 01	7249427	23333	EUR	21/10/2022	C
36207C1 01	9005037	23333	EUR	21/10/2022	C
36207C1 01	9216188	23333	EUR	21/10/2022	C
36207C1 01	11497308	23333	EUR	21/10/2022	C
36207C1 01	11589239	23333	EUR	21/10/2022	C
36207C1 01	15895423	23333	EUR	21/10/2022	C
36207C1 01	16042741	23333	EUR	21/10/2022	C
36207C1 01	16602435	23333	EUR	21/10/2022	C
36207C1 01	16653319	23333	EUR	21/10/2022	C
36207C1 01	16746935	23333	EUR	21/10/2022	C
36207C1 01	17277735	23333	EUR	21/10/2022	C
36207C1 01	19798644	23333	EUR	21/10/2022	C
36207C1 01	21563334	23333	EUR	21/10/2022	C
36207C1 01	21702920	23333	EUR	21/10/2022	C
36207C1 01	73570588	23333	EUR	21/10/2022	C
36207C1 01	9822633	16666	EUR	21/10/2022	C
36207C1 01	10245002	16666	EUR	21/10/2022	C
36207C1 01	10275759	16666	EUR	21/10/2022	C
36207C1 01	10455062	16666	EUR	21/10/2022	C
36207C1 01	10555751	16666	EUR	21/10/2022	C
36207C1 01	11347355	16666	EUR	21/10/2022	C
36207C1 01	11523535	20000	EUR	21/10/2022	C
36207C1 01	13658282	16666	EUR	21/10/2022	C
36207C1 01	14623786	20000	EUR	21/10/2022	C
36207C1 01	15094938	16666	EUR	21/10/2022	C
36207C1 01	19541217	20000	EUR	21/10/2022	C
36207C1 01	21339994	20000	EUR	21/10/2022	C
36207C1 01	44525616	20000	EUR	21/10/2022	C
36207C1 01	79644865	23333	EUR	21/10/2022	C
36207C1 01	82438906	23333	EUR	21/10/2022	C
36207C1 01	87070549	23333	EUR	21/10/2022	C
36207C1 01	15269254	16666	EUR	21/10/2022	C
36207C1 01	16269361	16666	EUR	21/10/2022	C
36207C1 01	16302304	16666	EUR	21/10/2022	C
36207C1 01	16449621	16666	EUR	21/10/2022	C
36207C1 01	16486837	16666	EUR	21/10/2022	C
36207C1 01	17243496	16666	EUR	21/10/2022	C
36207C1 01	17357224	16666	EUR	21/10/2022	C
36207C1 01	19553214	16666	EUR	21/10/2022	C
36207C1 01	19607646	16666	EUR	21/10/2022	C
36207C1 01	21272039	16666	EUR	21/10/2022	C
36207C1 01	32836802	16666	EUR	21/10/2022	C
36207C1 01	48817536	16666	EUR	21/10/2022	C
36207C1 01	49695920	16666	EUR	21/10/2022	C
36207C1 01	50977819	16666	EUR	21/10/2022	C
36207C1 01	56673522	16666	EUR	21/10/2022	C
36207C1 01	63588708	16666	EUR	21/10/2022	C
36207C1 01	66765796	16666	EUR	21/10/2022	C
36207C1 01	73240533	16666	EUR	21/10/2022	C
36207C1 01	7180969	13333	EUR	21/10/2022	C
36207C1 01	10394589	13333	EUR	21/10/2022	C
36207C1 01	14156558	13333	EUR	21/10/2022	C
36207C1 01	14268962	13333	EUR	21/10/2022	C
36207C1 01	14427655	13333	EUR	21/10/2022	C
36207C1 01	16151481	13333	EUR	21/10/2022	C
36207C1 01	16413547	16666	EUR	21/10/2022	C
36207C1 01	19626743	13333	EUR	21/10/2022	C
36207C1 01	20579835	16666	EUR	21/10/2022	C
36207C1 01	78012380	16666	EUR	21/10/2022	C
36207C1 01	79235766	16666	EUR	21/10/2022	C
36207C1 01	83170020	16666	EUR	21/10/2022	C
36207C1 01	96578232	16666	EUR	21/10/2022	C
36207C1 01	98762825	16666	EUR	21/10/2022	C
36207C1 01	99653653	16666	EUR	21/10/2022	C
36207C1 01	14452583	13333	EUR	21/10/2022	C
36207C1 01	16109574	13333	EUR	21/10/2022	C
36207C1 01	16235048	13333	EUR	21/10/2022	C
36207C1 01	16685382	13333	EUR	21/10/2022	C
36207C1 01	16747066	13333	EUR	21/10/2022	C
36207C1 01	17271596	13333	EUR	21/10/2022	C
36207C1 01	19554935	13333	EUR	21/10/2022	C
36207C1 01	19915558	13333	EUR	21/10/2022	C
36207C1 01	20385286	13333	EUR	21/10/2022	C
36207C1 01	20786174	13333	EUR	21/10/2022	C
36207C1 01	22818819	13333	EUR	21/10/2022	C
36207C1 01	34415967	13333	EUR	21/10/2022	C
36207C1 01	45474050	13333	EUR	21/10/2022	C
36207C1 01	56705364	13333	EUR	21/10/2022	C
36207C1 01	60116607	13333	EUR	21/10/2022	C
36207C1 01	74748010	13333	EUR	21/10/2022	C
36207C1 01	75030490	13333	EUR	21/10/2022	C
36207C1 01	1907498	10000	EUR	21/10/2022	C
36207C1 01	2153124	10000	EUR	21/10/2022	C
36207C1 01	9672222	13333	EUR	21/10/2022	C
36207C1 01	11587323	13333	EUR	21/10/2022	C
36207C1 01	15502881	13333	EUR	21/10/2022	C
36207C1 01	16632843	10000	EUR	21/10/2022	C
36207C1 01	16827126	10000	EUR	21/10/2022	C
36207C1 01	17023854	10000	EUR	21/10/2022	C
36207C1 01	17424254	13333	EUR	21/10/2022	C
36207C1 01	19685506	10000	EUR	21/10/2022	C
36207C1 01	20069778	10000	EUR	21/10/2022	C
36207C1 01	20247797	10000	EUR	21/10/2022	C
36207C1 01	64242870	10000	EUR	21/10/2022	C
36207C1 01	75042126	10000	EUR	21/10/2022	C
36207C1 01	78113629	10000	EUR	21/10/2022	C
36207C1 01	89786659	13333	EUR	21/10/2022	C
36207C1 01	94011155	13333	EUR	21/10/2022	C
36207C1 01	99706332	13333	EUR	21/10/2022	C
36207C1 01	4338783	10000	EUR	21/10/2022	C
36207C1 01	7168561	10000	EUR	21/10/2022	C
36207C1 01	7183866	10000	EUR	21/10/2022	C
36207C1 01	9375598	10000	EUR	21/10/2022	C
36207C1 01	9713773	10000	EUR	21/10/2022	C
36207C1 01	9822682	10000	EUR	21/10/2022	C
36207C1 01	10129284	10000	EUR	21/10/2022	C
36207C1 01	10203347	10000	EUR	21/10/2022	C
36207C1 01	10530362	10000	EUR	21/10/2022	C
36207C1 01	11377194	10000	EUR	21/10/2022	C
36207C1 01	11579119	10000	EUR	21/10/2022	C
36207C1 01	11588282	10000	EUR	21/10/2022	C
36207C1 01	11589832	10000	EUR	21/10/2022	C
36207C1 01	14626420	10000	EUR	21/10/2022	C
36207C1 01	14626430	10000	EUR	21/10/2022	C
36207C1 01	14626440	10000	EUR	21/10/2022	C
36207C1 01	14866076	10000	EUR	21/10/2022	C
36207C1 01	14904603	10000	EUR	21/10/2022	C
36207C1 01	15869749	10000	EUR	21/10/2022	C
36207C1 01	15895725	10000	EUR	21/10/2022	C
36207C1 01	16339270	10000	EUR	21/10/2022	C
36207C1 01	16366715	10000	EUR	21/10/2022	C
36207C1 01	16531001	10000	EUR	21/10/2022	C
36207C1 01	16746864	10000	EUR	21/10/2022	C
36207C1 01	16797589	10000	EUR	21/10/2022	C
36207C1 01	16825045	10000	EUR	21/10/2022	C
36207C1 01	16826802	10000	EUR	21/10/2022	C
36207C1 01	17022011	10000	EUR	21/10/2022	C
36207C1 01	17120593	10000	EUR	21/10/2022	C
36207C1 01	17277752	10000	EUR	21/10/2022	C
36207C1 01	17520068	10000	EUR	21/10/2022	C
36207C1 01	18019553	10000	EUR	21/10/2022	C
36207C1 01	18527220	10000	EUR	21/10/2022	C
36207C1 01	18540553	10000	EUR	21/10/2022	C
36207C1 01	18700008	10000	EUR	21/10/2022	C
36207C1 01	19685655	10000	EUR	21/10/2022	C
36207C1 01	20935605	10000	EUR	21/10/2022	C
36207C1 01	22128202	10000	EUR	21/10/2022	C
36207C1 01	22161990	10000	EUR	21/10/2022	C
36207C1 01	23241065	10000	EUR	21/10/2022	C
36207C1 01	23343115	10000	EUR	21/10/2022	C
36207C1 01	35684928	10000	EUR	21/10/2022	C
36207C1 01	36346452	10000	EUR	21/10/2022	C
36207C1 01	36708675	10000	EUR	21/10/2022	C
36207C1 01	39748321	10000	EUR	21/10/2022	C
36207C1 01	41366156	10000	EUR	21/10/2022	C
36207C1 01	45026974	10000	EUR	21/10/2022	C
36207C1 01	66794061	10000	EUR	21/10/2022	C
36207C1 01	74487905	10000	EUR	21/10/2022	C
01587B1 02	20347192	282255000	ARS	21/10/2022	B
01587B1 02	21385807	544660000	ARS	21/10/2022	B
01587B1 02	21385922	135595000	ARS	21/10/2022	B
01587B1 02	21605092	324595000	ARS	21/10/2022	B
01587B1 02	21605106	280855000	ARS	21/10/2022	B
01587B1 02	22724738	94045000	ARS	21/10/2022	B
01587B1 02	23133419	155180000	ARS	21/10/2022	B
01587B1 02	23271076	179595000	ARS	21/10/2022	B
01587B1 02	23407089	292590000	ARS	21/10/2022	B
01587B1 02	23407265	329790000	ARS	21/10/2022	B
01587B1 02	23407472	285510000	ARS	21/10/2022	B
36207C1 01	75041337	10000	EUR	21/10/2022	C
36207C1 01	81010801	10000	EUR	21/10/2022	C
36207C1 01	81540488	10000	EUR	21/10/2022	C
36207C1 01	87264950	10000	EUR	21/10/2022	C
01587B1 02	16623964	66145000	ARS	21/10/2022	B
01587B1 02	17627310	82460000	ARS	21/10/2022	B
01587B1 02	17847919	91790000	ARS	21/10/2022	B
01587B1 02	19953462	43165000	ARS	21/10/2022	B
01587B1 02	20002122	71450000	ARS	21/10/2022	B
01587B1 02	20526355	43240000	ARS	21/10/2022	B
01587B1 02	21352203	52220000	ARS	21/10/2022	B
01587B1 02	21385596	57205000	ARS	21/10/2022	B
01587B1 02	21388234	59460000	ARS	21/10/2022	B
01587B1 02	21979838	63920000	ARS	21/10/2022	B
01587B1 02	23407330	47225000	ARS	21/10/2022	B
01587B1 02	23407485	56695000	ARS	21/10/2022	B
01587B1 02	92201532	64550000	ARS	21/10/2022	B
01587B1 02	21991073	41445000	ARS	21/10/2022	B
01587B1 02	23247072	39780000	ARS	21/10/2022	B
36174B1 01	17008424	4433333	EUR	28/11/2022	B
36174B1 01	23132108	858333	EUR	28/11/2022	B
36174B1 01	23553301	2208333	EUR	28/11/2022	B
36174B1 01	23669253	1525000	EUR	28/11/2022	B
36174B1 01	23746395	1200000	EUR	28/11/2022	B
36174B1 01	23876237	3866666	EUR	28/11/2022	B
36172B1 01	575243	251125000	USD	21/12/2022	B
36172B1 01	11152159	260275000	USD	21/12/2022	B
36172B1 01	22201774	204450000	USD	21/12/2022	B
36172B1 01	334166	121150000	USD	21/12/2022	B
36172B1 01	1333499	187075000	USD	21/12/2022	B
36172B1 01	1566718	81775000	USD	21/12/2022	B
36172B1 01	7170719	169300000	USD	21/12/2022	B
36172B1 01	14415542	80375000	USD	21/12/2022	B
36172B1 01	14491082	164675000	USD	21/12/2022	B
36172B1 01	18905043	98525000	USD	21/12/2022	B
36172B1 01	20136193	151775000	USD	21/12/2022	B
36172B1 01	21123261	99775000	USD	21/12/2022	B
36172B1 01	43971088	116175000	USD	21/12/2022	B
36172B1 01	4010465	61075000	USD	21/12/2022	B
36172B1 01	16772996	63975000	USD	21/12/2022	B
36172B1 01	17593601	65050000	USD	21/12/2022	B
36172B1 01	21380267	65200000	USD	21/12/2022	B
36172B1 01	23573319	67275000	USD	21/12/2022	B
36172B1 01	2005503	50275000	USD	21/12/2022	B
36172B1 01	4870133	52325000	USD	21/12/2022	B
36172B1 01	13677242	56300000	USD	21/12/2022	B
36172B1 01	15391738	54075000	USD	21/12/2022	B
36172B1 01	17213161	60875000	USD	21/12/2022	B
36172B1 01	17527807	54700000	USD	21/12/2022	B
36172B1 01	1928464	42350000	USD	21/12/2022	B
36172B1 01	3849227	40325000	USD	21/12/2022	B
36172B1 01	11660150	42900000	USD	21/12/2022	B
36172B1 01	14425222	41975000	USD	21/12/2022	B
36172B1 01	19215264	45950000	USD	21/12/2022	B
36172B1 01	20031081	44700000	USD	21/12/2022	B
36172B1 01	20982916	38400000	USD	21/12/2022	B
36172B1 01	21120014	46050000	USD	21/12/2022	B
36172B1 01	22848698	36975000	USD	21/12/2022	B
36172B1 01	79447085	37025000	USD	21/12/2022	B
36172B1 01	1651525	26825000	USD	21/12/2022	B
36172B1 01	4342127	28900000	USD	21/12/2022	B
36172B1 01	11238605	33800000	USD	21/12/2022	B
36172B1 01	11534681	31550000	USD	21/12/2022	B
36172B1 01	16875835	31750000	USD	21/12/2022	B
36172B1 01	17897177	30750000	USD	21/12/2022	B
36172B1 01	18522105	27900000	USD	21/12/2022	B
36172B1 01	19136711	26925000	USD	21/12/2022	B
36172B1 01	19245409	34275000	USD	21/12/2022	B
36172B1 01	21667700	34150000	USD	21/12/2022	B
36172B1 01	22338386	29475000	USD	21/12/2022	B
36172B1 01	23134968	32900000	USD	21/12/2022	B
36172B1 01	48908	26725000	USD	21/12/2022	B
36172B1 01	3841577	25100000	USD	21/12/2022	B
36172B1 01	7228594	23400000	USD	21/12/2022	B
36172B1 01	11588697	26475000	USD	21/12/2022	B
36172B1 01	13865856	23175000	USD	21/12/2022	B
36172B1 01	14553192	23050000	USD	21/12/2022	B
36172B1 01	16831493	24950000	USD	21/12/2022	B
36172B1 01	18177836	22300000	USD	21/12/2022	B
36172B1 01	20378554	25075000	USD	21/12/2022	B
36172B1 01	20412992	21850000	USD	21/12/2022	B
36172B1 01	23193215	24475000	USD	21/12/2022	B
36172B1 01	23458685	26400000	USD	21/12/2022	B
